年,月,日,時,波高,週期,波向,風速,風向
2024,4,15,0,0.26,4.0,22.0,4.7,188.0
2024,4,15,4,0.26,4.6,22.0,2.6,180.0
2024,4,15,8,0.41,4.1,33.0,4.3,201.0
2024,4,15,12,0.27,3.4,303.0,4.1,233.0
2024,4,15,20,0.29,3.4,326.0,4.5,212.0
2024,4,16,0,0.27,3.5,292.0,3.2,199.0
2024,4,16,4,0.25,4.2,11.0,1.7,157.0
2024,4,16,8,0.35,5.0,45.0,2.3,221.0
2024,4,16,12,0.31,4.9,348.0,4.3,249.0
2024,4,16,16,0.47,3.4,56.0,5.1,258.0
2024,4,16,20,0.38,4.5,11.0,1.7,193.0
2024,4,17,4,0.47,4.9,33.0,2.0,166.0
2024,4,17,8,0.44,4.9,33.0,4.9,183.0
2024,4,17,12,0.59,3.2,236.0,7.2,230.0
2024,4,17,16,0.67,3.5,247.0,6.5,235.0
2024,4,17,20,0.45,3.5,270.0,5.4,160.0
2024,4,18,0,0.29,3.7,292.0,4.6,199.0
2024,4,18,4,0.26,3.6,281.0,3.9,195.0
2024,4,18,8,0.4,3.7,33.0,2.7,179.0
2024,4,18,12,1.15,4.3,11.0,8.5,12.0
2024,4,18,16,1.78,5.1,22.0,9.7,21.0
2024,4,18,20,2.0,5.6,22.0,7.5,20.0
2024,4,19,0,1.51,5.2,11.0,9.5,353.0
2024,4,19,4,1.61,5.6,11.0,5.8,38.0
2024,4,19,8,1.43,5.5,33.0,2.6,23.0
2024,4,19,12,1.13,5.3,11.0,4.0,301.0
2024,4,19,16,1.14,5.0,0.0,2.8,3.0
2024,4,19,20,1.03,4.8,22.0,2.7,74.0
2024,4,20,0,0.62,5.3,22.0,4.5,191.0
2024,4,20,4,0.52,5.4,22.0,4.8,156.0
2024,4,20,8,0.62,4.1,258.0,5.3,177.0
2024,4,20,12,0.57,3.6,270.0,6.6,231.0
2024,4,20,16,0.87,3.7,258.0,6.9,232.0
2024,4,20,20,0.92,3.6,258.0,4.6,220.0
2024,4,21,0,0.36,3.5,270.0,5.9,172.0
2024,4,21,4,0.3,3.2,270.0,7.4,155.0
2024,4,21,8,0.45,3.6,45.0,5.7,212.0
2024,4,21,12,0.38,3.4,292.0,4.5,263.0
2024,4,21,16,0.47,3.7,270.0,2.9,296.0
2024,4,21,20,0.52,3.5,236.0,1.9,150.0
2024,4,22,0,0.25,3.7,11.0,4.2,177.0
2024,4,22,4,0.24,4.0,270.0,3.6,172.0
2024,4,22,8,0.41,3.9,11.0,4.7,158.0
2024,4,22,12,0.32,3.9,11.0,2.7,238.0
2024,4,22,20,0.47,3.8,22.0,4.9,233.0
2024,4,23,0,0.31,3.9,270.0,5.1,172.0
2024,4,23,4,0.44,3.5,247.0,6.5,151.0
2024,4,23,8,0.39,3.6,22.0,6.0,154.0
2024,4,23,12,0.29,3.7,270.0,5.5,183.0
2024,4,23,16,0.84,4.1,258.0,7.6,236.0
2024,4,23,20,0.57,3.6,258.0,4.3,162.0
2024,4,24,0,0.36,3.9,315.0,2.3,147.0
2024,4,24,4,0.4,4.3,22.0,3.4,136.0
2024,4,24,8,0.43,4.4,22.0,4.8,141.0
2024,4,24,12,0.41,4.3,22.0,8.1,28.0
2024,4,24,16,1.72,5.4,11.0,7.0,6.0
2024,4,24,20,1.48,5.3,33.0,7.9,31.0
2024,4,25,0,1.35,5.1,22.0,5.3,29.0
2024,4,25,4,1.01,5.3,11.0,2.5,333.0
2024,4,25,8,1.17,4.9,22.0,5.3,108.0
2024,4,25,12,1.16,4.9,33.0,6.6,337.0
2024,4,25,16,0.98,4.4,22.0,6.0,8.0
2024,4,25,20,0.88,4.8,11.0,3.7,134.0
2024,4,26,0,0.57,4.4,45.0,9.4,148.0
2024,4,26,4,0.33,5.3,0.0,3.9,145.0
2024,4,26,8,0.47,5.4,33.0,3.5,137.0
2024,4,26,12,1.19,3.9,236.0,10.1,226.0
2024,4,26,16,0.92,4.0,247.0,7.6,139.0
2024,4,26,20,0.87,3.5,247.0,7.2,205.0
2024,4,27,0,0.97,3.9,258.0,8.5,212.0
2024,4,27,4,1.09,4.0,247.0,10.6,208.0
2024,4,27,8,0.98,3.8,258.0,6.7,249.0
2024,4,27,12,0.95,4.3,247.0,2.9,190.0
2024,4,27,16,0.84,3.8,258.0,8.2,240.0
2024,4,27,20,0.98,3.8,258.0,5.0,231.0
2024,4,28,0,0.67,4.0,270.0,6.0,191.0
2024,4,28,4,0.57,3.4,146.0,9.3,148.0
2024,4,28,8,0.8,3.7,281.0,7.7,237.0
2024,4,28,12,0.65,3.3,157.0,10.3,139.0
2024,4,28,16,0.44,3.2,157.0,4.9,157.0
2024,4,28,20,0.34,3.8,292.0,3.4,227.0
2024,4,29,0,0.44,3.4,258.0,5.7,208.0
2024,4,29,4,0.42,3.8,258.0,2.2,214.0
2024,4,29,8,0.45,4.2,45.0,4.9,155.0
2024,4,29,12,0.29,3.6,247.0,6.1,233.0
2024,4,29,16,0.38,3.6,281.0,5.4,202.0
2024,4,29,20,0.34,3.6,292.0,6.0,208.0
2024,4,30,0,0.29,3.3,258.0,4.9,181.0
2024,4,30,4,0.31,4.3,270.0,4.9,177.0
2024,4,30,8,0.4,4.1,22.0,5.3,184.0
2024,4,30,12,0.73,3.4,236.0,8.6,218.0
2024,4,30,16,0.9,3.7,258.0,3.4,1.0
2024,5,1,0,0.32,3.9,270.0,7.8,254.0
2024,5,1,4,0.46,2.9,157.0,10.4,138.0
2024,5,1,8,0.35,3.8,78.0,6.1,156.0
2024,5,1,12,0.49,3.2,348.0,6.2,15.0
2024,5,1,16,1.43,5.4,11.0,3.4,28.0
2024,5,1,20,1.66,5.6,0.0,8.6,13.0
2024,5,2,0,1.7,5.5,11.0,8.6,36.0
2024,5,2,4,1.55,5.4,11.0,7.5,11.0
2024,5,2,8,1.8,5.7,348.0,8.5,13.0
2024,5,2,12,2.0,5.2,11.0,9.9,14.0
2024,5,2,16,2.28,5.6,22.0,10.3,25.0
2024,5,2,20,2.15,5.5,22.0,10.2,18.0
2024,5,3,0,1.97,5.2,22.0,9.8,13.0
2024,5,3,4,1.89,5.3,22.0,11.2,19.0
2024,5,3,8,1.79,5.4,22.0,8.6,20.0
2024,5,3,12,1.68,4.8,22.0,9.7,1.0
2024,5,3,16,1.77,5.1,11.0,9.8,358.0
2024,5,3,20,1.71,5.4,11.0,7.6,14.0
2024,5,4,0,1.48,4.8,11.0,8.2,13.0
2024,5,4,4,1.4,5.2,11.0,6.8,40.0
2024,5,4,8,1.42,5.3,22.0,5.6,37.0
2024,5,4,12,1.18,5.0,0.0,5.0,350.0
2024,5,4,16,1.36,5.1,0.0,7.2,10.0
2024,5,4,20,1.54,5.2,33.0,6.0,35.0
2024,5,5,0,0.9,4.8,22.0,4.8,357.0
2024,5,5,4,0.78,5.0,22.0,3.5,4.0
2024,5,5,8,0.79,4.7,33.0,2.6,26.0
2024,5,5,12,0.8,4.4,22.0,2.8,85.0
2024,5,5,16,0.5,4.9,33.0,2.4,253.0
2024,5,5,20,0.44,4.9,22.0,2.7,171.0
2024,5,6,0,0.34,4.7,45.0,2.0,180.0
2024,5,6,4,0.28,4.8,258.0,4.4,216.0
2024,5,6,8,0.4,4.9,33.0,3.5,185.0
2024,5,6,12,0.29,4.2,348.0,3.0,261.0
2024,5,6,16,0.25,4.8,22.0,3.5,312.0
2024,5,6,20,0.41,3.9,45.0,4.0,21.0
2024,5,7,0,0.62,3.9,33.0,6.1,4.0
2024,5,7,4,1.18,4.4,33.0,6.2,48.0
2024,5,7,8,1.15,4.8,11.0,6.3,37.0
2024,5,7,12,1.47,4.8,11.0,8.3,3.0
2024,5,7,16,1.55,5.0,22.0,9.5,16.0
2024,5,7,20,1.82,5.4,33.0,7.1,15.0
2024,5,8,0,1.29,4.9,45.0,5.5,6.0
2024,5,8,4,0.83,4.5,22.0,3.7,37.0
2024,5,8,8,0.82,4.2,33.0,6.0,52.0
2024,5,8,12,1.43,4.5,11.0,10.3,3.0
2024,5,8,16,2.44,5.6,11.0,12.9,7.0
2024,5,8,20,3.01,6.2,33.0,12.0,37.0
2024,5,9,0,2.26,5.3,11.0,11.0,20.0
2024,5,9,4,2.37,5.3,22.0,12.5,24.0
2024,5,9,8,2.15,5.6,33.0,11.4,36.0
2024,5,9,12,2.98,5.7,22.0,12.8,7.0
2024,5,9,13,2.66,5.7,22.0,12.5,10.0
2024,5,9,14,2.96,6.0,11.0,12.9,8.0
2024,5,9,15,2.75,5.6,22.0,12.4,10.0
2024,5,9,16,2.53,5.6,22.0,12.0,7.0
2024,5,9,17,2.47,5.7,11.0,11.7,3.0
2024,5,9,18,2.07,5.5,0.0,11.0,6.0
2024,5,9,19,2.02,5.5,11.0,10.5,11.0
2024,5,9,20,2.23,5.6,22.0,9.7,18.0
2024,5,9,21,2.25,5.9,22.0,9.2,27.0
2024,5,9,22,2.05,5.7,11.0,8.8,10.0
2024,5,9,23,2.06,5.4,11.0,7.9,18.0
2024,5,10,0,1.84,5.2,22.0,7.3,11.0
2024,5,10,1,1.83,5.3,11.0,6.6,19.0
2024,5,10,2,1.4,5.1,11.0,6.2,10.0
2024,5,10,3,1.24,4.9,11.0,5.9,12.0
2024,5,10,4,1.23,5.0,11.0,5.4,26.0
2024,5,10,5,1.13,4.8,0.0,5.7,23.0
2024,5,10,6,1.17,5.0,22.0,4.7,45.0
2024,5,10,7,1.06,5.0,0.0,4.1,52.0
2024,5,10,8,1.22,5.2,22.0,5.2,41.0
2024,5,10,9,1.17,5.1,22.0,5.4,41.0
2024,5,10,10,1.33,5.1,22.0,4.5,27.0
2024,5,10,11,1.26,5.1,22.0,5.0,18.0
2024,5,10,12,1.23,5.2,33.0,4.2,9.0
2024,5,10,13,1.12,5.1,33.0,4.3,341.0
2024,5,10,14,1.08,5.0,22.0,5.2,331.0
2024,5,10,15,1.16,4.4,0.0,7.5,332.0
2024,5,10,16,1.24,4.6,11.0,7.0,357.0
2024,5,10,17,1.25,4.7,0.0,6.8,353.0
2024,5,10,18,1.29,4.8,11.0,5.2,23.0
2024,5,10,19,1.17,5.0,0.0,4.1,29.0
2024,5,10,20,1.32,5.3,11.0,4.0,22.0
2024,5,10,21,1.11,5.1,11.0,3.4,28.0
2024,5,10,22,1.34,5.3,22.0,3.4,16.0
2024,5,10,23,1.15,5.1,22.0,2.7,15.0
2024,5,11,0,1.13,4.9,33.0,2.6,17.0
2024,5,11,1,1.16,5.1,22.0,1.5,359.0
2024,5,11,2,1.12,4.9,22.0,2.2,331.0
2024,5,11,5,0.73,4.7,11.0,1.4,284.0
2024,5,11,6,0.62,4.5,11.0,2.4,313.0
2024,5,11,7,0.57,4.7,22.0,2.2,335.0
2024,5,11,8,0.64,4.5,22.0,2.1,341.0
2024,5,11,9,0.65,4.9,11.0,1.3,345.0
2024,5,11,10,0.59,5.0,22.0,1.4,320.0
2024,5,11,11,0.6,4.9,11.0,1.8,322.0
2024,5,11,12,0.68,5.0,22.0,1.2,290.0
2024,5,11,13,0.64,5.2,33.0,1.3,273.0
2024,5,11,14,0.59,5.1,11.0,2.6,271.0
2024,5,11,15,0.67,5.3,22.0,2.7,271.0
2024,5,11,16,0.6,5.3,22.0,2.5,290.0
2024,5,11,17,0.44,4.8,0.0,2.7,295.0
2024,5,11,18,0.47,4.7,33.0,1.8,316.0
2024,5,11,21,0.42,5.0,11.0,1.5,168.0
2024,5,11,22,0.36,4.8,0.0,1.6,174.0
2024,5,11,23,0.39,4.8,33.0,3.3,173.0
2024,5,12,0,0.36,4.8,11.0,2.8,148.0
2024,5,12,1,0.4,5.2,45.0,4.0,155.0
2024,5,12,2,0.34,5.0,22.0,3.8,153.0
2024,5,12,3,0.31,5.0,33.0,3.9,143.0
2024,5,12,4,0.3,5.0,33.0,4.2,145.0
2024,5,12,5,0.3,5.0,45.0,3.8,154.0
2024,5,12,6,0.29,5.0,11.0,3.6,155.0
2024,5,12,7,0.27,5.2,11.0,2.9,153.0
2024,5,12,8,0.39,4.8,33.0,1.9,194.0
2024,5,12,9,0.24,4.5,11.0,1.8,221.0
2024,5,12,10,0.27,4.3,22.0,2.8,221.0
2024,5,12,11,0.27,4.5,22.0,2.7,235.0
2024,5,12,12,0.23,4.6,11.0,3.4,245.0
2024,5,12,14,0.23,4.4,22.0,3.9,260.0
2024,5,12,15,0.23,4.6,258.0,4.8,267.0
2024,5,12,16,0.21,4.5,348.0,4.3,266.0
2024,5,12,17,0.24,4.6,0.0,3.1,292.0
2024,5,12,18,0.33,4.4,270.0,1.5,227.0
2024,5,12,19,0.24,3.8,315.0,1.2,176.0
2024,5,12,20,0.3,4.0,33.0,1.7,174.0
2024,5,12,21,0.21,3.7,45.0,2.0,167.0
2024,5,12,23,0.24,3.6,281.0,1.4,357.0
2024,5,13,0,0.21,3.6,292.0,6.1,26.0
2024,5,13,1,0.48,3.2,56.0,8.3,29.0
2024,5,13,2,0.93,3.7,33.0,10.6,15.0
2024,5,13,3,1.58,4.4,11.0,11.4,18.0
2024,5,13,4,2.21,5.0,11.0,12.1,14.0
2024,5,13,5,2.34,5.4,11.0,13.4,16.0
2024,5,13,6,2.86,6.1,11.0,13.7,16.0
2024,5,13,7,2.99,6.2,0.0,13.4,14.0
2024,5,13,8,2.82,6.0,0.0,13.8,12.0
2024,5,13,9,2.97,6.3,0.0,13.3,15.0
2024,5,13,10,2.58,6.1,0.0,13.5,14.0
2024,5,13,11,2.96,6.2,0.0,13.8,13.0
2024,5,13,12,3.25,6.3,11.0,13.9,16.0
2024,5,13,13,3.63,6.5,11.0,13.7,13.0
2024,5,13,14,3.52,6.3,11.0,13.0,27.0
2024,5,13,15,2.89,5.9,0.0,13.8,13.0
2024,5,13,16,3.38,6.4,0.0,13.7,11.0
2024,5,13,17,2.92,5.8,0.0,14.1,12.0
2024,5,13,18,2.57,5.7,0.0,13.7,11.0
2024,5,13,19,2.57,5.7,11.0,14.0,10.0
2024,5,13,20,2.58,5.6,11.0,13.5,20.0
2024,5,13,21,2.39,5.7,11.0,13.5,13.0
2024,5,13,22,2.4,5.6,22.0,12.9,17.0
2024,5,13,23,2.48,5.8,22.0,13.1,19.0
2024,5,14,0,2.63,5.7,33.0,12.7,19.0
2024,5,14,1,2.64,5.8,22.0,11.6,22.0
2024,5,14,2,2.24,5.4,11.0,11.3,17.0
2024,5,14,3,2.74,5.7,22.0,10.9,20.0
2024,5,14,4,2.48,5.5,11.0,11.0,21.0
2024,5,14,5,2.23,5.4,11.0,10.9,19.0
2024,5,14,6,1.91,5.2,11.0,11.0,16.0
2024,5,14,7,1.96,5.0,11.0,10.9,18.0
2024,5,14,8,1.9,5.1,22.0,10.3,15.0
2024,5,14,9,1.95,4.9,11.0,9.9,19.0
2024,5,14,10,1.9,5.1,11.0,9.8,14.0
2024,5,14,11,1.87,5.5,11.0,9.3,15.0
2024,5,14,12,1.77,5.1,11.0,8.5,18.0
2024,5,14,13,1.85,5.3,22.0,8.6,12.0
2024,5,14,14,1.86,5.1,22.0,9.6,20.0
2024,5,14,15,1.91,5.2,33.0,9.7,24.0
2024,5,14,16,1.82,5.0,22.0,9.2,6.0
2024,5,14,17,1.76,5.1,11.0,9.3,7.0
2024,5,14,18,1.55,4.9,0.0,8.9,9.0
2024,5,14,19,1.44,5.0,22.0,8.6,9.0
2024,5,14,20,1.38,5.0,11.0,8.1,17.0
2024,5,14,21,1.4,4.9,11.0,7.9,17.0
2024,5,14,22,1.24,4.8,22.0,8.6,33.0
2024,5,14,23,1.15,4.6,22.0,8.3,37.0
2024,5,15,0,1.23,4.8,22.0,7.9,36.0
2024,5,15,1,1.4,4.8,33.0,8.2,31.0
2024,5,15,2,1.46,4.8,33.0,8.6,36.0
2024,5,15,3,1.59,4.7,33.0,8.4,29.0
2024,5,15,4,1.42,4.7,33.0,9.1,38.0
2024,5,15,5,1.41,4.6,22.0,9.5,9.0
2024,5,15,6,1.45,4.6,22.0,9.5,12.0
2024,5,15,7,1.33,4.7,11.0,8.1,18.0
2024,5,15,8,1.19,4.4,11.0,8.8,11.0
2024,5,15,9,1.24,4.3,11.0,8.8,13.0
2024,5,15,10,1.26,4.4,11.0,8.8,9.0
2024,5,15,11,1.42,4.7,22.0,7.8,15.0
2024,5,15,12,1.45,4.8,22.0,8.1,359.0
2024,5,15,13,1.37,4.7,22.0,8.7,359.0
2024,5,15,14,1.43,4.7,22.0,8.6,1.0
2024,5,15,15,1.56,4.8,11.0,9.0,3.0
2024,5,15,16,1.53,4.9,33.0,9.9,18.0
2024,5,15,17,1.7,4.9,22.0,10.5,4.0
2024,5,15,18,1.65,4.9,22.0,11.6,13.0
2024,5,15,19,2.04,5.3,22.0,10.7,21.0
2024,5,15,20,1.88,5.1,33.0,9.4,32.0
2024,5,15,21,1.67,5.1,22.0,9.8,27.0
2024,5,15,22,1.39,4.9,22.0,9.3,22.0
2024,5,15,23,1.44,5.0,22.0,8.5,19.0
2024,5,16,0,1.49,5.3,22.0,10.3,21.0
2024,5,16,1,1.69,5.0,33.0,9.7,36.0
2024,5,16,2,2.36,5.5,22.0,12.4,34.0
2024,5,16,3,2.75,5.6,22.0,12.9,19.0
2024,5,16,4,2.86,5.7,22.0,14.0,17.0
2024,5,16,5,2.85,5.7,11.0,13.2,21.0
2024,5,16,6,2.99,5.6,22.0,14.0,19.0
2024,5,16,7,2.92,5.5,11.0,15.4,16.0
2024,5,16,8,2.74,5.4,22.0,14.7,16.0
2024,5,16,9,2.69,5.7,0.0,13.7,13.0
2024,5,16,10,2.55,5.4,0.0,13.2,7.0
2024,5,16,11,2.51,5.3,0.0,13.2,5.0
2024,5,16,12,2.52,5.5,11.0,13.5,5.0
2024,5,16,13,2.68,5.8,11.0,13.1,2.0
2024,5,16,14,2.55,5.8,0.0,13.4,1.0
2024,5,16,15,2.82,5.7,22.0,12.4,5.0
2024,5,16,16,2.66,6.0,11.0,12.4,1.0
2024,5,16,17,2.63,5.6,11.0,11.8,3.0
2024,5,16,18,2.5,5.7,22.0,11.3,356.0
2024,5,16,19,2.37,5.6,11.0,9.5,3.0
2024,5,16,20,2.17,5.6,22.0,8.4,3.0
2024,5,16,21,1.64,5.0,22.0,6.7,10.0
2024,5,16,22,1.68,5.2,11.0,5.4,4.0
2024,5,16,23,1.3,5.2,22.0,3.7,7.0
2024,5,17,0,1.24,5.3,11.0,3.2,360.0
2024,5,17,1,1.23,5.5,11.0,2.7,3.0
2024,5,17,3,1.19,5.3,11.0,1.5,338.0
2024,5,17,5,1.13,5.2,22.0,2.3,345.0
2024,5,17,6,1.05,4.8,11.0,6.0,339.0
2024,5,17,7,1.27,4.9,22.0,5.5,338.0
2024,5,17,8,1.33,5.0,11.0,4.8,352.0
2024,5,17,9,1.22,4.8,11.0,5.5,344.0
2024,5,17,10,1.15,4.7,0.0,4.6,349.0
2024,5,17,11,1.26,5.1,0.0,4.9,349.0
2024,5,17,12,1.19,4.9,348.0,5.5,352.0
2024,5,17,13,1.2,4.8,0.0,5.8,1.0
2024,5,17,14,1.06,4.7,0.0,5.4,13.0
2024,5,17,15,1.16,5.0,11.0,5.7,17.0
2024,5,17,16,1.23,5.1,11.0,4.7,23.0
2024,5,17,17,1.2,5.0,22.0,4.1,3.0
2024,5,17,18,1.22,5.3,22.0,4.2,14.0
2024,5,17,19,1.09,4.9,22.0,3.6,22.0
2024,5,17,20,1.05,5.1,33.0,3.5,24.0
2024,5,17,21,0.97,4.9,11.0,4.1,11.0
2024,5,17,22,0.89,5.0,22.0,3.6,31.0
2024,5,17,23,0.78,4.7,11.0,4.4,4.0
2024,5,18,0,0.77,4.7,22.0,4.5,3.0
2024,5,18,1,0.74,4.5,11.0,4.7,14.0
2024,5,18,2,0.78,4.5,11.0,4.8,18.0
2024,5,18,3,0.76,4.4,22.0,5.0,9.0
2024,5,18,4,0.77,4.4,22.0,5.4,19.0
2024,5,18,5,0.71,4.3,22.0,4.0,35.0
2024,5,18,6,0.81,4.4,33.0,5.4,19.0
2024,5,18,7,0.74,4.4,22.0,4.5,23.0
2024,5,18,8,0.92,4.4,33.0,4.1,32.0
2024,5,18,9,0.77,4.3,22.0,4.7,22.0
2024,5,18,10,0.71,4.2,33.0,5.9,2.0
2024,5,18,11,0.71,3.9,11.0,6.1,9.0
2024,5,18,12,0.76,4.1,22.0,5.3,3.0
2024,5,18,13,0.82,4.2,11.0,5.7,358.0
2024,5,18,14,0.77,4.0,11.0,6.0,2.0
2024,5,18,15,0.84,4.3,11.0,5.3,4.0
2024,5,18,16,0.9,4.2,11.0,5.2,11.0
2024,5,18,17,0.98,4.3,11.0,5.5,6.0
2024,5,18,18,1.1,4.6,22.0,5.8,16.0
2024,5,18,19,1.0,4.5,22.0,4.1,14.0
2024,5,18,20,0.98,4.6,11.0,3.5,3.0
2024,5,18,21,1.09,4.8,33.0,3.4,29.0
2024,5,18,22,1.17,5.0,22.0,2.8,23.0
2024,5,18,23,1.08,5.2,33.0,3.2,40.0
2024,5,19,0,1.23,5.1,33.0,4.3,27.0
2024,5,19,1,1.23,5.3,22.0,4.0,30.0
2024,5,19,2,1.22,5.4,22.0,1.8,45.0
2024,5,19,3,1.01,5.1,22.0,3.3,35.0
2024,5,19,4,1.05,5.2,22.0,2.6,44.0
2024,5,19,5,1.21,5.3,22.0,2.7,66.0
2024,5,19,6,1.07,4.9,45.0,2.4,79.0
2024,5,19,7,1.18,5.3,22.0,1.8,155.0
2024,5,19,9,1.05,5.1,45.0,3.0,37.0
2024,5,19,10,1.22,5.2,33.0,2.9,15.0
2024,5,19,11,1.11,5.5,33.0,2.7,3.0
2024,5,19,12,1.06,5.1,33.0,3.8,7.0
2024,5,19,13,1.02,5.0,22.0,5.3,11.0
2024,5,19,14,1.15,5.1,33.0,5.8,21.0
2024,5,19,15,1.1,4.9,22.0,5.6,21.0
2024,5,19,16,1.1,4.9,11.0,5.7,17.0
2024,5,19,17,1.2,5.1,22.0,5.3,27.0
2024,5,19,18,1.4,5.2,22.0,3.9,32.0
2024,5,19,19,1.45,5.4,22.0,4.2,25.0
2024,5,19,20,1.27,5.4,33.0,3.6,11.0
2024,5,19,21,1.13,5.1,22.0,3.3,7.0
2024,5,19,22,1.03,5.1,22.0,2.5,360.0
2024,5,19,23,0.91,4.9,33.0,2.1,359.0
2024,5,20,0,0.97,5.0,22.0,1.3,358.0
2024,5,20,1,0.88,4.9,22.0,1.7,342.0
2024,5,20,3,0.66,4.8,11.0,1.6,39.0
2024,5,20,4,0.8,5.0,22.0,1.9,10.0
2024,5,20,5,0.76,4.9,22.0,4.9,359.0
2024,5,20,6,0.85,4.6,22.0,5.3,3.0
2024,5,20,8,0.89,4.3,33.0,5.5,8.0
2024,5,20,9,1.06,4.4,0.0,5.0,14.0
2024,5,20,10,1.09,4.6,22.0,4.4,22.0
2024,5,20,11,1.07,4.6,11.0,3.9,16.0
2024,5,20,12,1.11,4.8,11.0,4.1,13.0
2024,5,20,13,1.08,4.8,0.0,4.0,13.0
2024,5,20,14,0.97,4.7,0.0,3.5,8.0
2024,5,20,15,0.87,4.8,11.0,3.3,1.0
2024,5,20,16,0.72,4.6,11.0,3.7,353.0
2024,5,20,17,0.72,4.5,0.0,3.4,4.0
2024,5,20,18,0.88,4.8,22.0,4.0,350.0
2024,5,20,19,1.17,5.0,11.0,4.5,4.0
2024,5,20,20,1.35,5.2,11.0,4.3,21.0
2024,5,20,21,1.57,5.5,33.0,2.9,14.0
2024,5,20,22,1.6,5.4,33.0,4.9,18.0
2024,5,20,23,1.3,5.1,22.0,4.9,26.0
2024,5,21,0,1.28,5.2,22.0,3.5,33.0
2024,5,21,1,1.15,4.9,11.0,3.2,50.0
2024,5,21,2,1.35,5.4,11.0,1.1,158.0
2024,5,21,3,1.04,5.2,11.0,1.7,183.0
2024,5,21,4,0.96,5.0,22.0,2.2,225.0
2024,5,21,5,1.07,5.2,22.0,1.9,195.0
2024,5,21,8,1.14,5.5,22.0,1.6,354.0
2024,5,21,9,1.13,5.4,22.0,1.5,28.0
2024,5,21,10,0.92,5.1,45.0,2.8,21.0
2024,5,21,11,1.07,5.2,22.0,2.9,30.0
2024,5,21,12,0.83,4.9,33.0,3.6,33.0
2024,5,21,13,0.86,5.1,11.0,3.5,24.0
2024,5,21,14,0.8,4.8,11.0,3.1,12.0
2024,5,21,15,0.61,4.7,11.0,2.5,3.0
2024,5,21,16,0.62,4.6,11.0,2.8,355.0
2024,5,21,17,0.7,4.8,11.0,2.7,20.0
2024,5,21,18,0.64,4.8,22.0,2.3,56.0
2024,5,21,19,0.65,4.9,11.0,1.1,91.0
2024,5,21,21,0.75,4.8,22.0,1.2,155.0
2024,5,22,0,0.88,5.0,22.0,3.0,304.0
2024,5,22,1,0.9,4.9,22.0,3.0,296.0
2024,5,22,2,0.87,5.0,22.0,1.7,315.0
2024,5,22,3,0.75,4.7,0.0,4.9,336.0
2024,5,22,4,0.84,4.5,0.0,5.4,2.0
2024,5,22,5,0.94,4.6,11.0,6.2,9.0
2024,5,22,6,1.12,4.6,11.0,6.4,15.0
2024,5,22,7,1.26,4.9,11.0,6.4,28.0
2024,5,22,8,1.49,5.2,11.0,6.8,31.0
2024,5,22,9,1.65,5.1,22.0,6.9,33.0
2024,5,22,10,1.52,5.1,11.0,6.2,23.0
2024,5,22,11,1.71,5.2,22.0,6.4,30.0
2024,5,22,12,1.38,5.3,11.0,6.2,13.0
2024,5,22,13,1.24,5.1,11.0,6.3,7.0
2024,5,22,14,1.27,5.0,11.0,7.1,4.0
2024,5,22,15,1.17,4.9,11.0,7.4,14.0
2024,5,22,16,1.3,5.1,11.0,6.8,30.0
2024,5,22,17,1.35,5.1,22.0,6.7,27.0
2024,5,22,18,1.41,5.1,11.0,6.2,36.0
2024,5,22,19,1.36,5.1,11.0,6.5,42.0
2024,5,22,20,1.35,5.3,11.0,4.8,37.0
2024,5,22,21,1.47,5.5,22.0,5.2,26.0
2024,5,22,22,1.58,5.4,22.0,4.9,25.0
2024,5,22,23,1.78,5.7,22.0,5.1,31.0
2024,5,23,0,1.65,5.4,22.0,5.4,22.0
2024,5,23,1,1.36,5.2,22.0,5.6,20.0
2024,5,23,2,1.32,5.2,22.0,5.4,21.0
2024,5,23,3,0.99,4.9,22.0,5.9,25.0
2024,5,23,4,1.17,5.1,11.0,4.9,33.0
2024,5,23,5,1.09,5.3,22.0,4.3,41.0
2024,5,23,6,0.85,5.0,11.0,4.3,29.0
2024,5,23,7,0.98,5.2,33.0,4.3,38.0
2024,5,23,8,1.1,5.3,22.0,3.9,38.0
2024,5,23,9,0.85,4.8,22.0,3.3,47.0
2024,5,23,10,1.21,5.5,33.0,2.5,21.0
2024,5,23,11,0.98,5.0,33.0,3.2,17.0
2024,5,23,12,0.99,5.0,0.0,3.4,3.0
2024,5,23,13,0.87,4.9,11.0,3.8,360.0
2024,5,23,14,0.92,5.0,22.0,4.6,8.0
2024,5,23,15,0.8,4.7,11.0,5.2,350.0
2024,5,23,16,0.74,4.3,11.0,5.8,4.0
2024,5,23,17,0.92,4.3,11.0,7.9,12.0
2024,5,23,18,1.08,4.4,22.0,7.2,34.0
2024,5,23,19,1.02,4.6,11.0,6.7,53.0
2024,5,23,20,1.12,4.6,33.0,3.2,55.0
2024,5,23,21,0.99,4.8,22.0,2.8,18.0
2024,5,23,22,0.96,4.6,33.0,2.6,8.0
2024,5,23,23,1.03,4.7,33.0,3.0,9.0
2024,5,24,0,0.88,4.5,33.0,4.3,358.0
2024,5,24,1,0.88,4.6,22.0,5.5,1.0
2024,5,24,2,0.87,4.7,11.0,6.0,21.0
2024,5,24,3,0.75,4.5,33.0,4.3,27.0
2024,5,24,4,0.64,4.4,11.0,4.6,19.0
2024,5,24,5,0.67,4.7,11.0,4.5,42.0
